APK_Path,Package
/system/priv-app/TelephonyProvider/TelephonyProvider.apk,com.android.providers.telephony
/product/overlay/EuiccPartnerAppBRRRO.apk,com.oem.euiccpartnerapp.overlay.br
/product/priv-app/vzwPcoExt/vzwPcoExt.apk,com.motorola.vzw.pco.extensions.pcoreceiver
/product/priv-app/Turbo/Turbo.apk,com.google.android.apps.turbo
/product/overlay/folderTmoAppTray_google_rcs.apk,com.motorola.android.launcher.overlay.tmo.rcs.apptray
/product/overlay/MotoSettingsFPSSideOverlay.apk,com.motorola.android.settings.overlay.fps.side
/system/priv-app/BlockedNumberProvider/BlockedNumberProvider.apk,com.android.providers.blockednumber
/system/app/WallpaperBackup/WallpaperBackup.apk,com.android.wallpaperbackup
/product/overlay/LauncherConfig-rro-attpre.apk,com.motorola.launcherconfig.overlay.attpre
/system/priv-app/CallLogBackup/CallLogBackup.apk,com.android.calllogbackup
/data/app/~~UyR1gY3gMMeaYL19dhjcxQ,
/product/app/remoteSimLockAuthentication/remoteSimLockAuthentication.apk,com.qualcomm.qti.remoteSimlockAuth
/product/priv-app/VzwECID/VzwECID.apk,com.vzw.ecid
/apex/com.android.btservices/app/Bluetooth@V1UFN35M.193-20/Bluetooth.apk,com.android.bluetooth
/apex/com.android.cellbroadcast/priv-app/GoogleCellBroadcastApp@360735060/GoogleCellBroadcastApp.apk,com.google.android.cellbroadcastreceiver
/product/overlay/MotoTelecommOverlayTMO.apk,com.motorola.android.server.telecom.overlay.tmo
/data/app/~~cVI5c9epag8X9UOL-w9KYw,
/data/app/~~8IfbjcDg0CzgDeE-_eZNYg,
/system/priv-app/TeleService/TeleService.apk,com.android.phone
/data/app/~~GikvwEKrRi3wSOduFBN5RQ,
/system_ext/priv-app/MotorolaSettingsProvider/MotorolaSettingsProvider.apk,com.motorola.android.providers.settings
/product/overlay/SetupWizardExt__fogo_g__auto_generated_rro_product.apk,com.motorola.setup.auto_generated_rro_product__
/data/app/~~3-vTsasYsie_ZBVDVkqUWQ,
/system_ext/priv-app/MotoSecurityHubExt/MotoSecurityHubExt.apk,com.motorola.securityhubext
/product/overlay/NavigationBarModeHideGestural/NavigationBarModeHideGesturalOverlay.apk,com.android.internal.systemui.navbar.hidegestural
/product/priv-app/TFRsu/TFRsu.apk,com.motorola.tracfone.rsu
/data/app/~~Ia9XXVwol3X2dkP7SvbC1w,
/system_ext/app/DynamicDDSService/DynamicDDSService.apk,com.qualcomm.qti.dynamicddsservice
/data/app/~~J_b4jC5La6A1_5D3SgQaiw,
/product/priv-app/RSU-SERVER/RSU-SERVER.apk,com.tmobile.rsusrv
/system_ext/priv-app/SetupWizard/SetupWizard.apk,com.google.android.setupwizard
/product/app/TFDashboard/TFDashboard.apk,com.swishme.tracfone
/product/priv-app/DishAppCloud/DishAppCloud.apk,com.aura.oobe.dish
/data/app/~~4B6BzGmtznmC7P6jl0FQ-g,
/product/overlay/MotoLauncherAnimationOverlay40.apk,com.motorola.android.launcher.overlay.animation.scale
/product/overlay/MotoSystemUIOverlayUSC/MotoSystemUIOverlayUSC.apk,com.motorola.android.systemui.overlay.usc
/product/overlay/GoogleDeviceLockControllerOverlay.apk,com.google.android.overlay.devicelockcontroller
/product/priv-app/FMPlayer/FMPlayer.apk,com.motorola.fmplayer
/system_ext/priv-app/DemoMode/DemoMode.apk,com.motorola.demo
/product/overlay/MotoSystemUIOverlayJP.apk,com.motorola.systemui.overlay.jp
/product/priv-app/CricketMinusOne/CricketMinusOne.apk,com.cricketwireless.minus
/system/priv-app/IntentResolver/IntentResolver.apk,com.android.intentresolver
/data/app/~~dt9GN9G87FSoagR6MJRRZw,
/system/app/BluetoothMidiService/BluetoothMidiService.apk,com.android.bluetoothmidiservice
/product/priv-app/RSU-ADAPTER/RSU-ADAPTER.apk,com.tmobile.rsuadapter.qualcomm
/data/app/~~YtvKu2iGwgpHBYg0z1jS4A,
/product/overlay/TelephonyResCommonQcomRRO.apk,com.android.phone.overlay.common
/system/priv-app/SharedStorageBackup/SharedStorageBackup.apk,com.android.sharedstoragebackup
/product/overlay/DisplayCutoutEmulationWaterfall/DisplayCutoutEmulationWaterfallOverlay.apk,com.android.internal.display.cutout.emulation.waterfall
/product/overlay/MotoSettingsOverlayVZW.apk,com.motorola.android.settings.overlay.vzw
/product/app/datastatusnotification/datastatusnotification.apk,com.qti.qualcomm.datastatusnotification
/system_ext/priv-app/NQNfcNci/NQNfcNci.apk,com.android.nfc
/system/priv-app/LocalTransport/LocalTransport.apk,com.android.localtransport
/product/overlay/MotoFrameworkResOverlayQcomCommon.apk,com.motorola.android.overlay.qcom.common
/system/priv-app/InputDevices/InputDevices.apk,com.android.inputdevices
/product/overlay/GmsConfigOverlayGSA.apk,com.google.android.overlay.gmsconfig.gsa
/system/app/CameraExtensionsProxy/CameraExtensionsProxy.apk,com.android.cameraextensions
/data/app/~~-LZGfv3eq2JHmIAtH5paIQ,
/system_ext/priv-app/WallpaperCropper/WallpaperCropper.apk,com.android.wallpapercropper
/product/app/VzwAPNLibWs/VzwAPNLibWs.apk,com.vzw.apnlib
/product/priv-app/MotoOm/MotoOm.apk,com.motorola.om
/apex/com.android.wifi/priv-app/ServiceWifiResourcesGoogle@360735060/ServiceWifiResourcesGoogle.apk,com.google.android.wifi.resources
/system/priv-app/ONS/ONS.apk,com.android.ons
/product/overlay/IconShapeTeardrop/IconShapeTeardropOverlay.apk,com.android.theme.icon.teardrop
/vendor/app/CneApp/CneApp.apk,com.qualcomm.qti.cne
/product/overlay/MotoTelecommOverlayJP.apk,com.motorola.android.server.telecom.overlay.jp
/system/priv-app/MmsService/MmsService.apk,com.android.mms.service
/product/priv-app/SCONE/SCONE.apk,com.google.android.apps.scone
/product/overlay/EuiccPartnerAppVZWRRO.apk,com.oem.euiccpartnerapp.overlay.vzw
/product/overlay/GmsConfigOverlayGeotz.apk,com.google.android.overlay.gmsconfig.geotz
/system_ext/priv-app/GoogleWallpapers/GoogleWallpapers.apk,com.google.android.apps.wallpaper
/system/app/EasterEgg/EasterEgg.apk,com.android.egg
/apex/com.android.cellbroadcast/priv-app/GoogleCellBroadcastServiceModule@360735060/GoogleCellBroadcastServiceModule.apk,com.google.android.cellbroadcastservice
/vendor/app/TimeService/TimeService.apk,com.qualcomm.timeservice
/data/app/~~_K9zZgTS5J1dbXE-lIsKAA,
/product/app/AuraServices/AuraServices.apk,com.aura.services.tmobile
/system_ext/app/NtnSatApp/NtnSatApp.apk,vendor.qti.data.ntnsatapp
/product/overlay/DisplayCutoutEmulationHole/DisplayCutoutEmulationHoleOverlay.apk,com.android.internal.display.cutout.emulation.hole
/product/priv-app/facebook-services/facebook-services.apk,com.facebook.services
/product/overlay/DisplayCutoutEmulationDouble/DisplayCutoutEmulationDoubleOverlay.apk,com.android.internal.display.cutout.emulation.double
/system_ext/app/atfwd/atfwd.apk,com.qualcomm.atfwd
/system/app/PacProcessor/PacProcessor.apk,com.android.pacprocessor
/product/overlay/LauncherConfig-rro-cc.apk,com.motorola.launcherconfig.overlay.cc
/system_ext/priv-app/GoogleFeedback/GoogleFeedback.apk,com.google.android.feedback
/product/priv-app/TFUnlock/TFUnlock.apk,com.motorola.extensions.tracfone
/system/app/GoogleExtShared/GoogleExtShared.apk,com.google.android.ext.shared
/product/priv-app/MyCricket/MyCricket.apk,com.mizmowireless.acctmgt
/product/overlay/GooglePermissionControllerFrameworkOverlay.apk,com.google.android.overlay.modules.permissioncontroller.forframework
/product/overlay/MotoSettingsProviderOverlayDPPCamera.apk,com.motorola.android.providers.settings.overlay.dppcamera
/system_ext/priv-app/Personalize/Personalize.apk,com.motorola.personalize
/product/overlay/NotesRoleEnabled/NotesRoleEnabledOverlay.apk,com.android.role.notes.enabled
/system_ext/priv-app/ImagerTuning-V/ImagerTuning-V.apk,com.motorola.imagertuning_v
/product/overlay/MotoSettingsProviderOverlayTMO.apk,com.motorola.android.providers.settings.overlay.tmo
/product/priv-app/VzwUnifiedSettingsApp/VzwUnifiedSettingsApp.apk,com.motorola.vzw.provider
/system/app/SimAppDialog/SimAppDialog.apk,com.android.simappdialog
/product/overlay/folderCricketAppTray_layout_v02.apk,com.motorola.android.launcher.overlay.cricket.apptray
/product/priv-app/SprintSetupExt/SprintSetupExt.apk,com.motorola.sprint.setupext
/product/overlay/MotoServiceConnectivityResOverlay.apk,com.motorola.android.connectivity.resources.overlay
/product/overlay/MotoFrameworkResOverlayCommon.apk,com.motorola.android.overlay.common
/data/app/~~L-ga2lVETNy0pBeLON78dg,
/data/app/~~hIo9n0HdpOJGg9a2mKfrRQ,
/product/overlay/GoogleHealthFitnessFrameworkOverlay.apk,com.google.android.overlay.modules.healthfitness.forframework
/data/app/~~GiK3R4A2yqAd7EM5KyesTw,
/product/app/TheScoop/TheScoop.apk,com.cricketwireless.thescoop
/product/priv-app/MotoSpaces/MotoSpaces.apk,com.motorola.spaces
/product/overlay/MotoLauncherOverlayVivo.apk,com.motorola.android.launcher.overlay.vivo
/product/priv-app/VzwCloud-v25-3-18/VzwCloud-v25-3-18.apk,com.vcast.mediamanager
/data/app/~~eMbAEvFSo-2LPjP41XRAbw,
/system/priv-app/AuraAppAdvisorAtt/AuraAppAdvisorAtt.apk,com.aura.appadvisor.att
/system/priv-app/ContactsProvider/ContactsProvider.apk,com.android.providers.contacts
/product/priv-app/VVM3/VVM3.apk,com.motorola.visualvoicemail
/apex/com.android.devicelock/priv-app/DeviceLockControllerGoogle@342410000/DeviceLockControllerGoogle.apk,com.google.android.devicelockcontroller
/system_ext/priv-app/GoogleServicesFramework/GoogleServicesFramework.apk,com.google.android.gsf
/product/overlay/TeleServiceCarrierSettingsRRO.apk,com.android.phone.overlay.carriersettings
/product/overlay/folderAssuranceAppTray_google_rcs.apk,com.motorola.android.launcher.overlay.assurance.rcs.apptray
/product/overlay/MotoCoreSettingsExtFogoOverlay.apk,com.motorola.android.coresettingsext.overlay.fogo
/data/app/~~uLfULzpycBTH-weo4sYThw,
/data/app/~~SSnNhDjsyDeeFvNnpRs5Jg,
/product/overlay/MotoSoundPickerOverlayTMO.apk,com.motorola.default.ringtones.overlay.tmo.usku
/product/priv-app/vzwPhoneExt/vzwPhoneExt.apk,com.motorola.vzw.phone.extensions
/product/priv-app/ConfigUpdater/ConfigUpdater.apk,com.google.android.configupdater
/apex/com.android.adservices/app/SdkSandboxGoogle@360738140/SdkSandboxGoogle.apk,com.google.android.sdksandbox
/system_ext/priv-app/LifetimeData/LifetimeData.apk,com.motorola.lifetimedata
/data/app/~~IHB5YLwvObWVDQMzJN0m6g,
/system/app/CarrierDefaultApp/CarrierDefaultApp.apk,com.android.carrierdefaultapp
/product/overlay/LauncherConfig-rro-tmo.apk,com.motorola.launcherconfig.overlay.tmo
/product/priv-app/DMService/DMService.apk,com.motorola.omadm.service
/system_ext/priv-app/dpmserviceapp/dpmserviceapp.apk,com.qti.dpmserviceapp
/product/priv-app/VzwSettingsExt/VzwSettingsExt.apk,com.motorola.vzw.settings.extensions
/product/priv-app/MotoMultiVolume/MotoMultiVolume.apk,com.motorola.dynamicvolume
/system/priv-app/E2eeContactKeysProvider/E2eeContactKeysProvider.apk,com.android.providers.contactkeys
/product/overlay/LauncherConfigOverlayFogoBlackBeauty.apk,com.motorola.launcherconfig.overlay.fogo.blackbeauty
/product/overlay/MotoFrameworkResOverlayTMO.apk,com.motorola.android.overlay.tmo
/product/priv-app/VzwOBDMStub/VzwOBDMStub.apk,com.verizon.obdm
/system/priv-app/BackupRestoreConfirmation/BackupRestoreConfirmation.apk,com.android.backupconfirm
/product/priv-app/TmoSetupExt/TmoSetupExt.apk,com.motorola.tmo.setupext
/product/overlay/EuiccPartnerAppTMORRO.apk,com.oem.euiccpartnerapp.overlay.tmo
/system_ext/priv-app/xrvdservice/xrvdservice.apk,com.qualcomm.qti.xrvd.service
/data/app/~~0BN2Yq5LdnW_tkqKH_TFIw,
/system_ext/priv-app/MotoInstaller/MotoInstaller.apk,com.motorola.installer
/product/overlay/FolderAppTray_layout_v02.apk,com.motorola.android.launcher.overlay.att.apptray
/system/app/HTMLViewer/HTMLViewer.apk,com.android.htmlviewer
/product/overlay/WifiResScanCountryCode.apk,com.android.wifi.resources.overlay.WifiResScanCountryCode
/system/priv-app/Telecom/Telecom.apk,com.android.server.telecom
/system/priv-app/CellBroadcastLegacyApp/CellBroadcastLegacyApp.apk,com.android.cellbroadcastreceiver
/product/overlay/DisplayCutoutEmulationNoCutout/DisplayCutoutEmulationNoCutoutOverlay.apk,com.android.internal.display.cutout.emulation.noCutout
/data/app/~~15EtArPj9Iv2imkcsvmPrw,
/product/priv-app/MotoFeedbackAssistant/MotoFeedbackAssistant.apk,com.motorola.help.extlog
/product/overlay/ThermalServiceOverlayTMO.apk,com.motorola.thermalservice.overlay.tmo
/product/priv-app/DishNetworkCompanionApp/DishNetworkCompanionApp.apk,com.dish.wireless.activation
/product/app/GoogleContacts/GoogleContacts.apk,com.google.android.contacts
/product/overlay/CaptivePortalLoginFrameworkOverlay.apk,com.google.android.overlay.modules.captiveportallogin.forframework
/product/overlay/folderBoostAppTray_layout_v02.apk,com.motorola.android.launcher.overlay.boost.apptray
/product/overlay/SettingsProvider-rro-tmo.apk,com.android.providers.settings.overlay.tmo
/apex/com.android.rkpd/priv-app/rkpdapp@V1UFN35M.193-20/rkpdapp.apk,com.android.rkpdapp
/product/priv-app/VzwVoicemailExt/VzwVoicemailExt.apk,com.motorola.vzw.voicemail.extensions
/product/overlay/MotoSettingsOverlayATT.apk,com.motorola.android.settings.overlay.att
/product/overlay/MotoContactsOverlayVZW.apk,com.motorola.android.contacts.overlay.vzw
/product/overlay/SettingsMoto__fogo_g__auto_generated_rro_product.apk,com.android.settings.auto_generated_rro_product__
/data/app/~~Egnt3Oo_vd2PzLMW5pbvHQ,
/product/overlay/MotoLauncherOverlayVerizon.apk,com.motorola.android.launcher.overlay.vzw
/product/priv-app/CallRedirectionService/CallRedirectionService.apk,com.motorola.callredirectionservice
/product/overlay/WifiTmoOverlay.apk,com.android.wifi.resources.overlay.WifiTmoOverlay
/data/app/~~Pxm-U0YV89X4klx6bFYhdA,
/product/app/remotesimlockservice/remotesimlockservice.apk,com.qualcomm.qti.uim
/product/overlay/WifiResCommonOverlay.apk,com.android.wifi.resources.overlay.motCommon
/system/framework/framework-res.apk,android
/product/overlay/SystemUI__fogo_g__auto_generated_rro_product.apk,com.android.systemui.auto_generated_rro_product__
/product/priv-app/VzwController/VzwController.apk,com.motorola.setupwizard.controller
/product/priv-app/AttSUWSimExtns/AttSUWSimExtns.apk,com.motorola.att.sim.extensions
/product/overlay/FontWorkSansSource/FontWorkSansSourceOverlay.apk,com.android.theme.font.WorkSans
/product/overlay/EuiccPartnerAppATTRRO.apk,com.oem.euiccpartnerapp.overlay.att
/product/overlay/FontSpaceGroteskSource/FontSpaceGroteskSourceOverlay.apk,com.android.theme.font.SpaceGrotesk
/system_ext/priv-app/StorageManager/StorageManager.apk,com.android.storagemanager
/product/app/AuraAppAdvisorCricket/AuraAppAdvisorCricket.apk,com.aura.appadvisor.cricket
/system/priv-app/VpnDialogs/VpnDialogs.apk,com.android.vpndialogs
/system_ext/app/FMRadioService/FMRadioService.apk,com.motorola.android.fmradio
/product/overlay/framework-rro-launcher3.apk,com.motorola.overlay.launcher3
/system_ext/priv-app/qcrilmsgtunnel/qcrilmsgtunnel.apk,com.qualcomm.qcrilmsgtunnel
/apex/com.android.healthfitness/app/HealthConnectBackupRestoreGoogle@360745040/HealthConnectBackupRestoreGoogle.apk,com.google.android.health.connect.backuprestore
/data/app/~~PF9ZQilUeKmeNNIb1j9MAw,
/product/overlay/TransparentNavigationBar/TransparentNavigationBarOverlay.apk,com.android.internal.systemui.navbar.transparent
